FRET Efficiency,Stoichiometry,Proximity Ratio,Stoichiometry (raw),Lifetime D [ns],Lifetime A [ns],Anisotropy D,Anisotropy A,|TDX-TAA| Filter,ALEX 2CDE Filter,|TDD-TDA| Filter,FRET 2CDE Filter,Duration [ms],Mean Macrotime [s],Number of Photons,Count rate [kHz],Count rate (DD) [kHz],Count rate (DA) [kHz],Count rate (AA) [kHz],Count rate (DD par) [kHz],Count rate (DD perp) [kHz],Count rate (DA par) [kHz],Count rate (DA perp) [kHz],Count rate (AA par) [kHz],Count rate (AA perp) [kHz],Number of Photons (DD),Number of Photons (DA),Number of Photons (AA),Number of Photons (DD par),Number of Photons (DD perp),Number of Photons (DA par),Number of Photons (DA perp),Number of Photons (AA par),Number of Photons (AA perp),log(FD/FA),M1-M2,Number of Photons (DX),Count rate (DX) [kHz],Distance (from intensity) [A],FRET efficiency (from lifetime),Distance (from lifetime) [A],FRET efficiency (sens. Acc. Em.)
0.095715,0.57023,0.11765,0.65385,0,0,-0.18367,0.15192,0.077326,8.9377,0.037811,8.94,2.3714,8080.8,234,98.675,59.022,10.441,37.569,25.253,37.13,10.163,3.9118,26.438,21.184,135,18,81,52,83,14,4,57,24,2.2458,0.90428,153,64.518,101.78,1,0,0.076597
0.071339,0.55961,0.104,0.64767,0,0,-0.2581,0.079328,0.013685,8.6606,0.38027,11.895,3.2537,8080.8,193,59.317,34.422,5.4578,21.085,12.745,27.168,3.4947,7.3409,13.953,9.854,112,13,68,35,77,8,5,45,23,2.5663,0.92866,125,38.418,107.36,1,0,0.054677
0.16174,0.62916,0.15929,0.70062,0,0,-0.15651,0.14264,0.097045,4.9488,0.38678,11.535,7.1682,8087.1,1129,157.5,94.725,19.189,51.684,39.67,55.838,13.683,6.745,37.805,16.632,665,126,338,273,392,83,43,236,102,1.6453,0.83826,791,110.35,92.085,1,0,0.16551
0.1305,0.69284,0.13272,0.75701,0,0,-0.13324,0.098099,0.266,8.6172,0.29827,15.933,4.687,8089.2,428,91.316,64.643,9.9097,22.189,28.52,37.409,6.4529,5.9039,16.304,7.2541,281,43,104,121,160,28,15,70,34,1.8966,0.8695,324,69.127,96.024,1,0,0.17753
0.54038,0.64669,0.47206,0.692,0,0,-0.17278,0.13165,0.25554,8.7204,0.31889,15.505,9.6949,8091.1,750,77.36,28.744,26.407,24.695,12.289,17.902,16.706,9.999,17.471,8.2534,274,245,231,108,166,155,90,160,71,-0.16186,0.45962,519,53.533,68.137,1,0,0.59656
0.66851,0.59987,0.6,0.63953,0,0,-0.25286,0.26776,0.049736,5.1885,0.17982,15.077,2.7205,8103.5,258,94.835,28.135,37.447,34.34,10.586,19.691,21.224,21.173,27.35,15.036,66,99,93,21,45,52,47,71,22,-0.70144,0.33149,165,60.65,62.277,1,0,0.60449
0.23154,0.58154,0.21642,0.65526,0,0,-0.18795,0.12398,0.011854,8.3255,0.13449,10.588,4.8274,8106.3,409,84.724,45.449,13.907,29.281,17.917,28.135,8.6836,5.515,21.24,10.172,210,58,141,80,130,35,23,97,44,1.1996,0.76846,268,55.516,85.493,1,0,0.19408
0.16211,0.50729,0.17188,0.59259,0,0,-0.12897,0.1537,0.12155,9.9597,0.13917,11.72,1.0583,8108.2,108,102.05,59.561,15.965,42.217,32.706,33.714,11.611,40.384,49.796,23.056,53,11,44,23,30,8,3,31,13,1.6426,0.83789,64,60.473,92.044,1,0,0.10067
0.5564,0.59514,0.48705,0.64548,0,0,-0.19455,0.23016,0.16494,8.9408,0.082231,8.9087,5.0228,8121.7,299,59.528,20.402,18.758,22.315,8.6929,13.277,12.572,8.4817,16.631,7.7615,99,94,106,37,62,63,31,79,27,-0.22655,0.4436,193,38.425,67.406,1,0,0.49331
0.10377,0.66239,0.11558,0.73297,0,0,-0.1384,0.36557,0.46706,7.4824,0.40273,10.679,5.7848,8135.9,543,93.867,61.265,8.8508,25.097,34.384,35.158,5.9647,3.2382,20.483,5.563,352,46,145,150,202,31,15,117,28,2.156,0.89623,398,68.801,100.27,1,0,0.1228
0.57017,0.65613,0.50122,0.69795,0,0,-0.1754,0.13611,0.031197,6.1178,0.17456,13.805,5.9955,8141.6,586,97.739,35.148,35.547,29.841,13.783,22.323,21.893,14.503,21.096,9.777,204,205,177,80,124,122,83,123,54,-0.28256,0.42983,409,68.217,66.78,1,0,0.65618
0.49301,0.75596,0.42529,0.79091,0,0,-0.21015,0.099359,0.066304,7.3541,0.13102,14.784,2.1568,8141.9,220,102,49.974,45.144,35.799,18.8,32.378,28.806,23.669,27.122,19.127,100,74,46,36,64,43,31,31,15,0.027951,0.50699,174,80.673,70.327,1,0,0.9211
0.62826,0.61482,0.55962,0.65619,0,0,-0.15816,0.14981,0.075223,5.4149,0.5603,12.663,16.012,8142,1623,101.36,29.575,38.057,35.136,12.128,17.53,23.196,15.343,24.683,10.75,469,596,558,191,278,362,234,392,166,-0.52477,0.37174,1065,66.511,64.138,1,0,0.60485
0.55242,0.76314,0.48097,0.79396,0,0,-0.14478,0.10975,0.0023374,6.5817,0.074872,8.8316,3.3361,8148.5,364,109.11,47.01,42.511,25.16,21.675,27.266,27.629,19.231,18.453,9.115,150,139,75,63,87,85,54,51,24,-0.21046,0.44758,289,86.627,67.587,1,0,1.0735
0.13531,0.56486,0.14579,0.64589,0,0,-0.13394,0.20152,0.063588,4.7554,0.11505,12.846,5.7481,8150.9,754,131.17,74.678,13.5,49.335,32.669,43.278,10.639,5.5212,36.241,14.507,416,71,267,179,237,48,23,195,72,1.8548,0.86469,487,84.723,95.357,1,0,0.10594
0.68696,0.64369,0.61798,0.6781,0,0,-0.24745,-0.0067797,0.31339,5.6808,0.28132,11.376,5.3166,8151.7,525,98.747,26.282,41.38,34.024,9.2057,18.203,23.567,19.329,22.202,14.16,136,220,169,44,92,122,98,102,67,-0.78595,0.31304,356,66.96,61.406,1,0,0.74853
0.70998,0.60938,0.6383,0.64605,0,0,-0.1501,0.16033,0.18579,6.8892,0.046294,14.908,4.3723,8151.7,291,66.556,16.025,28.005,23.799,6.8821,10.108,14.703,16.211,16.868,7.7265,68,120,103,28,40,63,57,73,30,-0.89531,0.29002,188,42.998,60.297,1,0,0.66804
0.075822,0.73703,0.088405,0.79643,0,0,-0.16943,0.11457,0.22347,3.2852,0.16229,11.037,6.2371,8159.1,1960,314.25,234.26,22.165,66.789,93.507,150.36,14.039,9.1119,47.177,21.38,1423,138,399,568,855,84,54,272,127,2.5005,0.92418,1561,250.28,106.19,1,0,0.12817
0.57139,0.65546,0.5,0.69787,0,0,-0.19021,0.23256,0.094629,9.3324,0.14699,12.821,3.4185,8161.9,235,68.744,24.222,26.322,21.914,11.083,15.234,18.618,10.118,17.676,6.2736,82,82,71,31,51,58,24,53,18,-0.28751,0.42861,164,47.975,66.725,1,0,0.65562
0.75568,0.57162,0.69149,0.60645,0,0,-0.2613,0.021388,0.019059,6.3185,0.0049047,11.915,1.6853,8162.1,155,91.972,24.017,45.447,36.196,10.434,16.563,37.243,16.896,27.785,16.758,29,65,61,9,20,44,21,38,23,-1.1291,0.24432,94,55.777,57.992,1,0,0.6082
0.72057,0.57885,0.64925,0.61751,0,0,-0.18311,0.081312,0.033497,7.3792,0.11085,14.278,3.3931,8162.1,217,63.953,14.703,27.403,26.969,6.0105,9.7731,17.954,9.5412,17.871,11.601,47,87,83,18,29,57,30,55,28,-0.94731,0.27943,134,39.492,59.776,1,0,0.59735
0.58927,0.60698,0.52016,0.65263,0,0,-0.22599,0.040585,0.45715,6.4324,0.11951,13.452,4.7317,8168.8,380,80.309,25.989,27.334,28.628,9.4984,17.035,16.223,13.046,18.867,11.366,119,129,132,41,78,76,53,84,48,-0.36096,0.41073,248,52.412,65.913,1,0,0.5489
0.48971,0.59435,0.42715,0.64946,0,0,-0.23558,0.24921,0.42623,9.9728,0.29032,12.025,7.3074,8168.8,465,63.634,25.822,17.653,23.443,9.0163,17.204,11.589,7.2529,17.908,5.9915,173,129,163,58,115,76,53,123,40,0.041184,0.51029,302,41.328,70.482,1,0,0.43277
0.29621,0.56414,0.26786,0.63636,0,0,-0.26175,0.23979,0.229,6.9997,0.19159,9.1676,4.1672,8171.8,264,63.352,31.531,12.272,24.021,11.279,23.469,12.347,2.0903,18.015,7.7334,123,45,96,38,85,38,7,72,24,0.86542,0.70379,168,40.315,80.861,1,0,0.23124
0.17361,0.52988,0.17813,0.61303,0,0,-0.18461,0.13308,0.50967,9.4543,0.3835,13.035,6.1818,8176.7,522,84.442,42.545,11.078,34.459,17.151,26.591,8.3382,3.7191,24.162,12.853,263,57,202,101,162,39,18,140,62,1.5602,0.82639,320,51.765,90.789,1,0,0.11803
0.1034,0.7127,0.11044,0.77491,0,0,-0.17231,0.20919,0.0078223,4.9146,0.35877,10.318,9.5045,8176.7,1706,179.49,124.96,16.035,42.772,51.026,75.922,9.8294,6.9453,32.488,12.365,1176,146,384,466,710,86,60,282,102,2.16,0.8966,1322,139.09,100.33,1,0,0.15471
0.78622,0.6524,0.72508,0.67828,0,0,-0.2852,0.16942,0.1533,6.3443,0.23628,12.565,4.6451,8179.1,488,105.06,23.596,53.602,34.911,6.7416,18.148,38.426,18.346,24.905,11.194,91,240,157,26,65,159,81,112,45,-1.3023,0.21378,331,71.258,56.342,1,0,0.89003
0.11822,0.65342,0.12553,0.72419,0,0,-0.17967,0.23731,0.1239,5.2492,0.3616,13.659,4.2115,8183.6,649,154.1,98.37,15.229,43.55,42.509,60.075,10.143,5.954,33.108,12.447,411,59,179,160,251,39,20,134,45,2.0094,0.88178,470,111.6,97.845,1,0,0.13444
0.10486,0.66995,0.11594,0.73929,0,0,-0.16881,0.19254,0.2227,4.671,0.14597,11.761,3.1273,8183.8,280,89.533,58.516,8.6441,25.626,25.258,37.224,5.4867,5.5154,18.605,8.6859,183,24,73,73,110,13,11,53,20,2.1443,0.89514,207,66.19,100.07,1,0,0.12838
0.075908,0.59099,0.10145,0.67317,0,0,-0.19463,0.096948,0.081342,6.2834,0.34444,11.913,3.7831,8183.8,410,108.38,66.617,11.426,36.628,25.625,41.636,10.741,4.2324,24.601,13.926,248,28,134,93,155,19,9,90,44,2.4993,0.92409,276,72.957,106.17,1,0,0.066153
0.11627,0.6735,0.12262,0.74138,0,0,-0.18881,0.069656,0.19238,4.2121,0.16348,10.792,4.0842,8183.8,638,156.21,104.65,20.978,41.965,41.604,65.988,17.539,9.9688,29.821,16.435,415,58,165,158,257,37,21,108,57,2.0283,0.88373,473,115.81,98.154,1,0,0.14465
0.1167,0.5339,0.13812,0.62199,0,0,-0.21771,0.14448,0.24821,9.8348,0.16687,10.977,4.8895,8185.3,291,59.515,32.912,6.36,22.7,11.603,23.084,3.816,2.6473,15.89,9.3623,156,25,110,55,101,15,10,77,33,2.024,0.8833,181,37.018,98.085,1,0,0.080629
0.040188,0.6041,0.079027,0.68828,0,0,-0.14883,0.31559,0.19316,9.0872,0.47836,9.0699,8.8366,8192.8,478,54.093,34.289,3.2124,17.26,14.467,20.061,2.3475,0.99375,13.553,4.1074,303,26,149,126,177,19,7,117,32,3.1732,0.95981,329,37.231,118.79,1,0,0.036987
0.097764,0.57441,0.11864,0.65738,0,0,-0.17912,0.17325,0.15566,6.1586,0.028047,6.551,3.5946,8192.9,359,99.871,58.588,8.0978,34.218,26.268,35.772,5.8968,3.7738,24.481,13.272,208,28,123,81,127,17,11,88,35,2.2223,0.90224,236,65.653,101.38,1,0,0.079586
0.072111,0.64616,0.094142,0.72097,0,0,-0.12132,0.25379,0.0035906,5.1583,0.08025,9.7746,6.369,8192.9,663,104.1,67.986,7.4995,30.264,31.377,37.997,6.0695,2.8598,22.903,8.2322,433,45,185,191,242,32,13,140,45,2.5547,0.92789,478,75.051,107.16,1,0,0.079426
0.49951,0.69053,0.43517,0.73307,0,0,-0.21506,0.19476,0.057075,4.285,0.40204,17.386,4.8829,8197.7,768,157.28,69.175,54.448,45.816,26.034,46.08,35.584,22.385,33.3,21.701,318,245,205,113,205,147,98,149,56,0.0019628,0.50049,563,115.3,70.023,1,0,0.67225
0.5554,0.61412,0.48819,0.66146,0,0,-0.263,0.14504,0.094213,7.3763,0.033738,10.343,4.4794,8197.8,384,85.725,30.42,28.251,29.775,9.4825,21.619,18.227,11.408,20.842,11.221,130,124,130,40,90,80,44,91,39,-0.22251,0.4446,254,56.703,67.452,1,0,0.53313
0.60644,0.61928,0.53,0.66445,0,0,-0.21884,0.131,0.14491,9.9346,0.030681,16.956,6.5615,8200.8,301,45.873,14.909,17.161,15.393,5.8496,9.6751,9.3902,7.9496,10.937,5.0644,94,106,101,33,61,58,48,70,31,-0.43235,0.39356,200,30.481,65.133,1,0,0.59497
0.091992,0.63008,0.10897,0.70588,0,0,-0.20319,0.080584,0.17288,8.0894,0.026812,14.223,1.7735,8205.8,221,124.61,78.377,10.702,38.305,30.422,50.927,5.666,10.146,34.117,18.714,139,17,65,51,88,9,8,43,22,2.2895,0.90801,156,87.962,102.52,1,0,0.094505
0.76811,0.46135,0.70192,0.50485,0,0,-0.24988,0.1558,0.11962,8.4575,0.66004,35.364,3.0338,8206.3,206,67.901,13.94,24.062,35.155,4.9552,11.797,15.492,13.043,24.815,13.592,31,73,102,10,21,47,26,72,30,-1.1977,0.23189,104,34.28,57.333,1,0,0.3968
0.60481,0.63828,0.53077,0.68063,0,0,-0.24334,0.15277,0.15602,9.8101,0.087146,10.241,3.3241,8206.4,191,57.459,20.846,20.757,18.948,6.8349,15.297,11.732,13.446,13.429,6.1102,61,69,61,20,41,39,30,43,18,-0.42555,0.39519,130,39.108,65.207,1,0,0.64371
0.65508,0.60727,0.58462,0.64784,0,0,-0.3098,0.078074,0.12392,6.4296,0.1514,10.418,3.7602,8215.9,301,80.05,22.096,31.82,28.508,6.0007,16.367,18.143,15.129,22.671,11.106,81,114,106,21,60,65,49,70,36,-0.64144,0.34492,195,51.859,62.903,1,0,0.61095
0.70668,0.57298,0.6413,0.6113,0,0,-0.26789,0.19412,0.1681,7.0013,0.36722,30.16,2.7861,8224.6,301,108.03,24.377,50.429,50.887,7.5506,17.181,32.052,22.49,37.185,17.604,66,118,117,20,46,75,43,85,32,-0.87929,0.29332,184,66.041,60.458,1,0,0.57191
0.66878,0.54413,0.59722,0.59016,0,0,-0.10482,-0.039771,0.0398,7.2814,0.12442,10.956,1.955,8230.4,122,62.404,16.791,23.578,26.206,8.8875,9.2641,14.868,12.046,17.483,15.212,29,43,50,13,16,26,17,29,21,-0.70266,0.33122,72,36.829,62.264,1,0,0.48147
0.5394,0.63954,0.47297,0.68519,0,0,-0.21109,0.15571,0.013091,4.024,0.21309,22.19,2.1406,8233.7,216,100.9,53.943,40.678,34.973,21.733,34.579,29.571,16.316,24.78,15.003,78,70,68,28,50,42,28,48,20,-0.15794,0.4606,148,69.138,68.181,1,0,0.57722
0.77794,0.68789,0.71579,0.71161,0,0,-0.17804,0.19532,0.045655,4.684,0.085175,8.3891,2.4313,8242,267,109.82,23.961,61.79,31.67,16.226,14.643,38.165,27.922,29.068,10.825,54,136,77,21,33,84,52,56,21,-1.2537,0.22206,190,78.147,56.8,1,0,1.0342
0.43239,0.79399,0.36842,0.82609,0,0,-0.20053,-0.055738,0.050367,8.2689,0.25412,20.433,2.1875,8243.6,161,73.599,50.57,22.4,13.671,25.349,31.907,11.289,14.116,12.327,6.7502,84,49,28,31,53,22,27,16,12,0.27212,0.56761,133,60.799,73.248,1,0,1.0051
0.79983,0.68643,0.744,0.70822,0,0,-0.18551,0.07133,0.085485,3.5777,0.040926,10.368,4.0353,8246.5,706,174.96,33.069,94.555,51.05,15.649,20.41,55.769,44.293,35.555,19.794,128,372,206,49,79,214,158,135,71,-1.3853,0.20017,500,123.91,55.569,1,0,1.056
0.61776,0.71585,0.54667,0.74813,0,0,-0.20204,0.1683,0.038693,5.8539,0.10707,10.471,3.4101,8246.6,401,117.59,40.554,55.155,32.891,14.909,28.314,41.772,24.302,26.58,10.968,136,164,101,50,86,104,60,72,29,-0.48006,0.38224,300,87.974,64.617,1,0,0.93868
0.69843,0.59696,0.63112,0.63437,0,0,-0.21033,0.18175,0.094634,4.46,0.1159,13.914,5.5671,8249.1,547,98.256,24.557,39.653,37.324,9.0963,16.897,23.879,19.246,28.571,10.451,128,219,200,46,82,124,95,144,56,-0.83981,0.30157,347,62.33,60.857,1,0,0.62395
0.61532,0.60472,0.54688,0.6481,0,0,-0.12025,0.12894,0.05783,4.9068,0.13502,12.836,4.1104,8257.7,395,96.098,29.528,35.394,34.561,13.398,16.546,22.094,17.884,24.171,12.458,116,140,139,51,65,77,63,96,43,-0.46974,0.38468,256,62.281,64.729,1,0,0.56777
0.72983,0.58346,0.65116,0.62319,0,0,-0.23831,0.0069783,0.09686,9.367,0.18822,7.1493,4.7858,8259.1,207,43.253,9.4028,18.289,16.909,3.1993,6.3823,10.931,9.1561,10.629,7.2614,45,84,78,15,30,49,35,48,30,-0.99376,0.27017,129,26.955,59.315,1,0,0.6166
0.34142,0.70014,0.29577,0.75132,0,0,-0.24551,0.25082,0.0010881,6.0342,0.29306,18.642,3.2544,8259.3,378,116.15,68.786,27.153,30.328,29.524,46.431,15.839,16.354,24.307,7.7905,200,84,94,65,135,49,35,71,23,0.65698,0.65858,284,87.265,78.1,1,0,0.48082
0.13925,0.69533,0.13808,0.75854,0,0,-0.15825,0.17169,0.4038,4.8011,0.41184,11.367,12.971,8260.6,1814,139.85,93.293,14.829,35.967,38.151,56.159,9.6781,5.3326,26.468,10.593,1186,190,438,485,701,124,66,313,125,1.8215,0.86075,1376,106.08,94.83,1,0,0.19168
0.084891,0.63346,0.1049,0.70968,0,0,-0.17347,0.087807,0.039676,8.2276,0.2572,12.672,4.837,8262.8,403,83.317,52.926,8.0888,27.1,20.881,32.975,5.6622,3.4857,18.424,10.983,256,30,117,101,155,21,9,78,39,2.3777,0.91511,286,59.128,104.04,1,0,0.088487
0.38832,0.78425,0.33166,0.82062,0,0,-0.2285,0.087881,0.0506,9.8729,0.11335,25.869,3.5131,8264.7,485,138.06,75.938,45.219,34.32,26.374,50.612,35.863,19.324,26.313,13.589,266,132,87,91,175,91,41,58,29,0.45439,0.61168,398,113.29,75.507,1,0,0.85134
0.12235,0.60547,0.13348,0.68315,0,0,-0.12982,0.1322,0.2427,5.8874,0.014098,9.5864,6.9592,8266,647,92.971,55.821,9.4583,31.387,26.383,31.627,6.2521,4.0947,25.006,9.6458,383,59,205,166,217,39,20,142,63,1.9704,0.87765,442,63.513,97.211,1,0,0.11325
0.84417,0.69375,0.78846,0.71233,0,0,-0.20482,0.29864,0.04162,7.9564,0.25646,15.23,2.5483,8267,219,85.939,14.116,48.704,26.65,8.0598,8.983,30.266,30.681,24.376,6.4775,33,123,63,12,21,70,53,49,14,-1.6896,0.15583,156,61.217,52.82,1,0,1.1534
0.87559,0.64915,0.82421,0.66859,0,0,-0.14809,0.1616,0.30599,7.1706,0.030669,13.835,6.4684,8267,519,80.236,9.8468,44.215,29.051,4.0356,6.2258,27.871,19.182,20.606,11.291,61,286,172,25,36,173,113,122,50,-1.9513,0.12441,347,53.645,50.566,1,0,0.9771
0.025502,0.66325,0.060109,0.7379,0,0,-0.12751,0.38579,0.013184,7.4304,0.085011,8.7687,2.0997,8269.5,248,118.11,88.985,8.0326,31.452,39.919,50.482,5.1116,3.6018,25.645,10.5,172,11,65,75,97,7,4,53,12,3.6432,0.9745,183,87.155,128.47,1,0,0.030295
0.61077,0.60803,0.54406,0.65087,0,0,-0.29923,0.10886,0.13152,5.4701,0.092665,11.595,3.1451,8277.9,401,127.5,39.98,47.012,50.253,28.159,29.229,30.128,21.265,41.299,21.038,119,142,140,32,87,91,51,95,45,-0.45055,0.38923,261,82.986,64.936,1,0,0.57144
0.55403,0.58623,0.4881,0.63636,0,0,-0.059332,0.12332,0.069859,9.6074,0.17711,17.038,1.5683,8277.9,132,84.166,43.375,31.618,30.606,21.957,22.483,18.775,18.244,28.266,14.071,43,41,48,21,22,24,17,33,15,-0.21697,0.44597,84,53.56,67.514,1,0,0.47344
0.5351,0.6442,0.46491,0.69091,0,0,-0.17273,0.31346,0.043266,8.3504,0.13653,13.016,2.9263,8277.9,165,56.384,21.046,19.184,17.914,10.309,12.766,16.282,6.6973,14.05,7.2751,61,53,51,24,37,43,10,40,11,-0.14063,0.4649,114,38.956,68.378,1,0,0.58436
0.50436,0.60268,0.44272,0.65438,0,0,-0.17008,0.14937,0.13674,5.6543,0.42039,12.755,7.3291,8277.9,787,107.38,39.469,31.878,38.098,16.988,23.792,18.848,13.981,27.589,12.136,287,228,272,114,173,128,100,191,81,-0.017446,0.49564,515,70.268,69.797,1,0,0.46144
0.63054,0.66046,0.55821,0.69792,0,0,-0.23985,0.17598,0.13589,8.1609,0.25922,13.46,6.1981,8278.1,480,77.443,24.256,31.485,24.122,8.1793,16.325,19.845,12.94,17.545,7.3627,148,187,145,49,99,113,74,104,41,-0.53454,0.36946,335,54.049,64.033,1,0,0.73977
0.04429,0.75275,0.067901,0.81,0,0,-0.078383,0.21299,0.14853,7.7072,0.48365,15.235,2.2761,8281.2,200,87.87,75.783,7.453,18.002,41.904,39.648,3.8277,9.8557,13.384,7.6606,151,11,38,72,79,4,7,28,10,3.0717,0.95571,162,71.174,116.8,1,0,0.081329
0.78581,0.53532,0.71967,0.57177,0,0,-0.17589,-0.030442,0.038161,6.2305,0.18168,12.87,6.2136,8285.4,418,67.272,13.046,29.002,28.808,5.0626,8.2282,22.572,9.922,17.671,12.658,67,172,179,26,41,119,53,105,74,-1.2998,0.21419,239,38.464,56.365,1,0,0.54601
0.76382,0.66152,0.69863,0.68868,0,0,-0.20551,-0.044957,0.16596,8.9863,0.068968,9.4119,1.1682,8285.4,106,90.735,24.943,44.929,28.284,14.908,15.873,36.358,17.131,16.309,18.676,22,51,33,8,14,33,18,19,14,-1.1737,0.23618,73,62.487,57.563,1,0,0.90036
0.54729,0.67148,0.47969,0.7131,0,0,-0.18585,0.1402,0.15661,4.8523,0.33414,14.904,6.2107,8288.9,725,116.73,44.882,42.078,35.115,17.253,27.867,27.317,17.004,24.479,13.251,269,248,208,103,166,161,87,145,63,-0.18972,0.45271,517,83.243,67.821,1,0,0.67471
0.65497,0.67937,0.58389,0.71292,0,0,-0.18944,0.17518,0.020286,7.4515,0.046952,8.9104,4.3869,8288.9,418,95.283,30.523,40.58,27.354,15.315,18.954,27.053,14.905,19.604,9.077,124,174,120,47,77,114,60,86,34,-0.64097,0.34503,298,67.929,62.908,1,0,0.83705
0.13886,0.67929,0.1391,0.7451,0,0,-0.17078,0.3286,0.14194,7.2065,0.17655,12.222,2.9095,8292.9,357,122.7,78.707,12.815,34.186,31.277,53.465,10.044,5.2905,27.048,8.695,229,37,91,91,138,29,8,72,19,1.8248,0.86114,266,91.424,94.882,1,0,0.17739
0.15819,0.5939,0.16011,0.67043,0,0,-0.20206,0.20342,0.077497,4.9515,0.11689,13.816,4.7956,8294,531,110.73,64.602,15.906,37.72,23.767,42.169,10.046,6.8418,30.038,10.13,299,57,175,110,189,36,21,128,47,1.6717,0.84181,356,74.234,92.492,1,0,0.13954
0.11789,0.49057,0.14234,0.58051,0,0,-0.10361,0.13144,0.18759,8.243,0.35966,14.327,4.8799,8294,472,96.723,48.82,9.0751,41.088,23.462,26.591,6.939,2.8265,28.719,12.762,235,39,198,107,128,27,12,137,61,2.0125,0.88211,274,56.149,97.897,1,0,0.068475
0.095769,0.68278,0.10959,0.75064,0,0,-0.11891,-0.0031045,0.19618,7.6611,0.0072156,9.1095,5.7712,8298.8,389,67.403,45.051,6.3355,17.631,22.574,25.125,3.9597,2.8078,10.724,9.4262,260,32,97,115,145,20,12,59,38,2.2451,0.90423,292,50.596,101.77,1,0,0.12433
0.023269,0.64647,0.05914,0.72374,0,0,-0.13639,0.15315,0.088254,6.6153,0.41569,26.592,1.6667,8302.2,257,154.2,105,11.559,49.873,59.696,65.785,10.194,6.3047,35.316,15.725,175,11,71,75,100,5,6,50,21,3.7371,0.97673,186,111.6,130.5,1,0,0.025664
0.65885,0.61115,0.58621,0.65169,0,0,-0.19294,0.1921,0.15134,8.1761,0.097208,10.48,2.6835,8314.1,178,66.332,20.917,28.44,24.408,10.017,13.073,16.311,16.688,20.831,9.2038,48,68,62,18,30,39,29,45,17,-0.65818,0.34115,116,43.228,62.727,1,0,0.62457
0.0013818,0.70225,0.040123,0.77143,0,0,-0.15548,0.10586,0.12622,5.7053,0.44572,11.934,5.7451,8315.6,840,146.21,111.25,6.3468,34.632,45.787,65.727,3.9057,3.8646,26.961,11.183,622,26,192,256,366,16,10,130,62,6.583,0.99862,648,112.79,209.7,1,0,0.0019656
0.0063679,0.67902,0.04878,0.75229,0,0,-0.17009,0.22067,0.029959,8.7576,0.18057,6.7839,1.6981,8315.7,109,64.187,50.576,2.7628,18.256,22.925,32.421,2.5921,Inf,18.828,7.7234,78,4,27,31,47,3,1,20,7,5.0501,0.99363,82,48.288,162.42,1,0,0.0081252
0.71248,0.60834,0.63529,0.64639,0,0,-0.2144,0.24506,0.1414,8.4223,0.10421,12.904,5.5225,8317,263,47.623,11.265,22.268,16.842,4.8479,7.268,14.02,8.7851,12.677,4.9819,62,108,93,22,40,68,40,70,23,-0.90748,0.28752,170,30.783,60.175,1,0,0.66748
0.16734,0.57811,0.16878,0.65651,0,0,-0.21236,0.29957,0.14176,6.1498,0.14731,12.333,8.5406,8324.2,722,84.538,46.706,9.4738,29.038,16.881,30.06,6.8766,3.6819,23.415,6.488,394,80,248,141,253,53,27,193,55,1.6046,0.83266,474,55.5,91.462,1,0,0.13831
0.13898,0.54059,0.15278,0.62609,0,0,-0.0565,0.14052,0.013841,6.0494,0.14933,14.495,1.7865,8324.3,115,64.372,35.964,12.991,24.069,17.687,19.482,10.316,5.0893,17.737,8.6199,61,11,43,30,31,7,4,30,13,1.8238,0.86102,72,40.302,94.865,1,0,0.098638
0.03546,0.72194,0.063636,0.78571,0,0,-0.20101,0.20636,0.10642,5.9768,0.066267,10.274,1.5339,8330.2,140,91.268,77.306,12.285,22.353,31.924,50.912,16.923,6.4046,19.549,5.9964,103,7,30,38,65,4,3,22,8,3.3032,0.96454,110,71.711,121.39,1,0,0.055531
0.12358,0.64201,0.13077,0.71429,0,0,-0.11469,0.20209,0.065827,4.7347,0.16168,10.563,3.0618,8330.2,364,118.88,81.53,12.17,34.695,39.604,45.094,9.8006,5.3349,25.354,10.311,226,34,104,101,125,24,10,76,28,1.959,0.87642,260,84.917,97.027,1,0,0.13367
0.18072,0.62343,0.17424,0.69474,0,0,-0.22193,0.29433,0.059852,4.8055,0.05448,13.872,1.5976,8340.7,190,118.93,71.99,17.3,36.304,25.429,48.801,11.083,8.3542,28.167,12.557,109,23,58,38,71,13,10,45,13,1.5115,0.81928,132,82.623,90.054,1,0,0.18046
0.50119,0.64171,0.43621,0.69034,0,0,-0.21997,0.17294,0.084211,7.352,0.20393,12.315,4.6098,8341.2,352,76.36,31.317,24.901,27.529,13.201,20.345,17.762,9.9609,24.027,7.8293,137,106,109,48,89,65,41,78,31,-0.0047699,0.49881,243,52.714,69.944,1,0,0.54143
0.72195,0.60655,0.65306,0.64192,0,0,-0.17357,0.075129,0.02686,5.7186,0.1554,16.533,2.9043,8346.4,229,78.848,20.169,34.221,28.952,14.139,12.26,23.697,16.059,21.091,12.468,51,96,82,20,31,62,34,54,28,-0.95416,0.27805,147,50.614,59.708,1,0,0.67128
0.64642,0.7289,0.57143,0.75812,0,0,-0.24887,0.26286,0.18095,7.7384,0.17635,14.568,3.946,8353,277,70.197,23.685,33.404,20.657,7.6478,17.562,29.317,9.4646,15.724,5.1103,90,120,67,29,61,86,34,51,16,-0.60336,0.35358,210,53.218,63.303,1,0,1.0483
